utt_id,text,h,s,b,dimmer,tag
316,가끔 점심을 먹고 나니 졸음이 쏟아진다 잊기 힘들다,235,36,28,24,sleepy
317,가끔 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다,47,85,93,83,happy
318,회의가 길어져서 짜증이 났다 그래서 마음이 깊다,354,100,84,78,angry
319,어제 연구에 몰두하니 시간 가는 줄 모른다 다시 생각난다,215,85,74,66,focused
320,어제 햇살이 비추니 마음이 따뜻하다 잊기 힘들다,27,93,71,74,warm
321,어제 억울한 말을 들어 속이 끓는다 다시 생각난다,8,100,89,68,angry
322,불합리한 상황이 반복되어 참기 어렵다,15,98,73,85,angry
323,요즘 긴 하루가 끝나 몸이 나른하다 잊기 힘들다,217,30,17,25,sleepy
324,가끔 운동을 마치니 힘이 솟는다,63,97,95,92,energetic
325,가끔 기다리는 동안 손이 떨린다,199,78,63,51,anxious
326,요즘 앞일을 생각하니 마음이 조급하다 마음에 오래 남는다,206,80,60,55,anxious
327,가끔 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 다시 생각난다,61,89,88,80,happy
328,손을 잡으니 온기가 전해진다 잊기 힘들다,30,92,80,60,warm
329,어제 도움을 준 친구에게 고마움이 든다 그래서 마음이 깊다,73,80,83,92,grateful
330,오늘 하루 종일 걸어 다리가 무겁다 그래서 마음이 깊다,28,46,40,34,tired
331,오늘 마음속이 공허하다 그래서 마음이 깊다,236,53,29,30,lonely
332,오늘 앞일을 생각하니 마음이 조급하다 마음에 오래 남는다,187,65,46,55,anxious
333,요즘 가족의 배려가 감사하다,70,68,96,92,grateful
334,오늘 기다리는 동안 손이 떨린다 그래서 마음이 깊다,196,75,49,44,anxious
335,가끔 내일 발표가 걱정되어 불안하다 잊기 힘들다,208,61,54,55,anxious
336,어제 책을 읽다 그대로 잠이 들었다 다시 생각난다,226,45,29,26,sleepy
337,요즘 오늘 하루가 너무 힘들었다 잊기 힘들다,227,51,47,55,sad
338,가끔 호수 위의 달빛이 고요하다 그래서 마음이 깊다,21,40,58,54,calm
339,가끔 호수 위의 달빛이 고요하다 잊기 힘들다,17,64,56,52,calm
340,어제 봄바람이 부는 길에서 손을 잡으니 행복하다 마음에 오래 남는다,275,94,75,63,romantic
341,어제 전화벨 소리에 가슴이 철렁한다 잊기 힘들다,198,67,53,40,anxious
342,어제 앞일을 생각하니 마음이 조급하다 잊기 힘들다,184,74,56,47,anxious
343,요즘 잔잔한 음악이 흐르는 밤이 설렌다,269,92,88,65,romantic
344,오늘 명상 속에서 마음이 안정된다 잊기 힘들다,41,46,45,49,calm
345,어제 하루 종일 걸어 다리가 무겁다 다시 생각난다,38,54,40,40,tired
346,요즘 연구에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다,214,79,68,61,focused
347,점심을 먹고 나니 졸음이 쏟아진다 마음에 오래 남는다,216,27,18,32,sleepy
348,오늘 흙냄새가 코끝을 스친다 마음에 오래 남는다,49,35,88,76,natural
349,명상 속에서 마음이 안정된다 그래서 마음이 깊다,31,56,59,61,calm
350,가끔 친구들과 함께 웃으며 대화하니 즐겁다,79,90,90,86,happy
351,가끔 문제를 풀다 보니 집중이 깊어진다 다시 생각난다,210,80,72,69,focused
352,호수 위의 달빛이 고요하다,57,70,54,59,calm
353,오늘 촛불 불빛 속 대화가 따뜻하다 마음에 오래 남는다,295,100,88,64,romantic
354,오늘 마음이 무겁고 울적하다 다시 생각난다,204,67,30,31,sad
355,어제 연구에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다,209,75,62,69,focused
356,요즘 억울한 말을 들어 속이 끓는다,346,96,82,65,angry
357,회의가 길어져서 짜증이 났다,3,95,71,71,angry
358,요즘 좋은 소식을 들으니 마음이 밝다 잊기 힘들다,79,83,100,93,happy
359,의자가 딱딱해 오래 앉기 힘들다 그래서 마음이 깊다,23,59,27,31,uncomfortable
360,가끔 응원의 말이 큰 힘이 된다 잊기 힘들다,102,68,89,78,grateful
361,오늘 새벽까지 깨어 있어 머리가 무겁다 그래서 마음이 깊다,224,36,30,21,sleepy
362,요즘 오늘 하루가 너무 힘들었다 마음에 오래 남는다,232,65,32,36,sad
363,가끔 아침 공기를 마시며 달리니 상쾌하다 다시 생각난다,75,100,96,99,energetic
364,어제 내일 발표가 걱정되어 불안하다 다시 생각난다,212,76,60,58,anxious
365,요즘 작은 선물이 마음을 따뜻하게 했다 마음에 오래 남는다,98,64,85,83,grateful
366,요즘 햇살이 비추니 마음이 따뜻하다,41,84,83,69,warm
367,어제 호수 위의 달빛이 고요하다 다시 생각난다,30,40,56,57,calm
368,가끔 공기가 답답해 머리가 무겁다 다시 생각난다,1,54,38,25,uncomfortable
369,가끔 밤공기를 마시며 걷자 차분해졌다 그래서 마음이 깊다,56,40,56,60,calm
370,오늘 새소리가 귀에 맴돈다 그래서 마음이 깊다,51,45,92,80,natural
371,도움을 준 친구에게 고마움이 든다 잊기 힘들다,95,80,85,85,grateful
372,가끔 사람들이 떠나간 거리가 적막하다 다시 생각난다,236,68,34,39,lonely
373,밤새 잠을 설쳐 눈이 무겁다 마음에 오래 남는다,220,34,17,22,sleepy
374,오늘 손을 잡으니 온기가 전해진다,32,80,71,62,warm
375,요즘 숲길을 걷자 마음이 맑아졌다 그래서 마음이 깊다,68,47,80,82,natural
376,몸이 가벼워 에너지가 넘친다 그래서 마음이 깊다,84,98,96,100,energetic
377,새로운 도전을 하니 활력이 돈다 그래서 마음이 깊다,55,100,99,100,energetic
378,오늘 잔잔한 음악이 흐르는 밤이 설렌다,269,94,83,77,romantic
379,책을 읽다 그대로 잠이 들었다 잊기 힘들다,219,28,19,40,sleepy
380,요즘 손을 잡으니 온기가 전해진다,34,85,72,68,warm
381,가끔 오늘따라 연인이 더 사랑스럽다 잊기 힘들다,273,100,93,66,romantic
382,오늘 불합리한 상황이 반복되어 참기 어렵다 그래서 마음이 깊다,8,100,80,67,angry
383,가끔 문제를 풀다 보니 집중이 깊어진다 마음에 오래 남는다,210,87,62,74,focused
384,요즘 잊고 싶은 기억이 떠올랐다 그래서 마음이 깊다,231,48,37,55,sad
385,요즘 겨울 아침 담요 속이 따뜻하다 잊기 힘들다,27,80,80,64,warm
386,생각이 정리되어 선명하다 마음에 오래 남는다,192,89,80,60,focused
387,가끔 작은 선물이 마음을 따뜻하게 했다 그래서 마음이 깊다,96,63,83,77,grateful
388,오늘 몸이 가벼워 에너지가 넘친다 그래서 마음이 깊다,68,100,95,93,energetic
389,오늘 가족과 함께 저녁을 먹으니 행복하다 잊기 힘들다,64,97,95,85,happy
390,가끔 아침 공기를 마시며 달리니 상쾌하다 마음에 오래 남는다,80,100,100,92,energetic
391,내일 발표가 걱정되어 불안하다 잊기 힘들다,203,72,54,59,anxious
392,요즘 잔잔한 음악이 흐르는 밤이 설렌다 잊기 힘들다,295,97,91,67,romantic
393,주변 소음이 거슬려 집중이 안 된다 잊기 힘들다,360,43,29,42,uncomfortable
394,어제 시험을 앞두고 집중이 잘 된다 마음에 오래 남는다,202,74,73,79,focused
395,가끔 문제를 풀다 보니 집중이 깊어진다 잊기 힘들다,203,83,79,64,focused
396,가끔 점심을 먹고 나니 졸음이 쏟아진다,187,30,33,25,sleepy
397,오늘 도움을 준 친구에게 고마움이 든다 마음에 오래 남는다,80,73,90,88,grateful
398,가끔 숲길을 걷자 마음이 맑아졌다,59,49,79,73,natural
399,어제 몸이 가벼워 에너지가 넘친다 잊기 힘들다,84,99,100,94,energetic
400,예상치 못한 상황에 긴장된다,212,77,60,51,anxious
401,오늘 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 다시 생각난다,68,97,100,89,happy
402,문제를 풀다 보니 집중이 깊어진다 그래서 마음이 깊다,206,83,60,60,focused
403,아침 공기를 마시며 달리니 상쾌하다 잊기 힘들다,82,100,98,95,energetic
404,혼자 있는 시간이 길어져 외롭다 마음에 오래 남는다,250,58,30,28,lonely
405,오늘 새 신발이 발을 조여 불편하다 그래서 마음이 깊다,14,49,34,25,uncomfortable
406,오늘 예상치 못한 상황에 긴장된다 잊기 힘들다,217,62,55,59,anxious
407,가끔 생각이 정리되어 선명하다 마음에 오래 남는다,205,87,76,62,focused
408,어제 아이들 웃음소리에 마음이 잔잔하다 다시 생각난다,27,44,43,63,calm
409,촛불 불빛 속 대화가 따뜻하다 다시 생각난다,294,100,76,68,romantic
410,가끔 새소리가 귀에 맴돈다 그래서 마음이 깊다,50,49,92,85,natural
411,요즘 생각이 정리되어 선명하다 그래서 마음이 깊다,187,76,63,80,focused
412,눈이 따가워 집중하기 어렵다 다시 생각난다,12,53,39,41,uncomfortable
413,오늘 따뜻한 국을 먹으니 몸이 풀린다 마음에 오래 남는다,24,86,90,67,warm
414,말할 사람이 없어 허전하다 그래서 마음이 깊다,217,65,41,42,lonely
415,어제 일을 마치고 집에 오니 지쳐 쓰러질 것 같다 그래서 마음이 깊다,17,48,43,31,tired
416,가끔 억울한 말을 들어 속이 끓는다,8,95,78,71,angry
417,햇살이 비추니 마음이 따뜻하다 다시 생각난다,15,95,86,61,warm
418,가끔 조용한 방에서 글을 쓰다 보니 몰입한다 잊기 힘들다,205,70,80,72,focused
419,오늘 생각이 정리되어 선명하다 마음에 오래 남는다,206,80,64,65,focused
420,요즘 마음속이 공허하다 마음에 오래 남는다,244,62,28,35,lonely
421,가끔 가족과 함께 있으니 포근하다 잊기 힘들다,34,90,73,64,warm
422,봄 햇살을 맞으니 마음이 따뜻하다,52,87,100,88,happy
423,가끔 문제를 풀다 보니 집중이 깊어진다 그래서 마음이 깊다,214,80,74,73,focused
424,일을 마치고 집에 오니 지쳐 쓰러질 것 같다 마음에 오래 남는다,44,57,39,33,tired
425,오늘 오늘 하루가 너무 힘들었다 다시 생각난다,208,47,47,42,sad
426,가끔 가족과 함께 저녁을 먹으니 행복하다 그래서 마음이 깊다,47,89,88,93,happy
427,가끔 좋은 음악을 들으니 기운이 난다 그래서 마음이 깊다,80,98,100,100,energetic
428,연구에 몰두하니 시간 가는 줄 모른다,189,70,61,69,focused
429,요즘 가족의 배려가 감사하다 잊기 힘들다,83,61,84,78,grateful
430,요즘 잊고 싶은 기억이 떠올랐다 마음에 오래 남는다,226,53,38,32,sad
431,오늘 몸이 축 처져 아무것도 하기 싫다 마음에 오래 남는다,33,53,46,31,tired
432,요즘 햇살이 비추니 마음이 따뜻하다 잊기 힘들다,43,87,89,72,warm
433,가끔 흙냄새가 코끝을 스친다,68,52,88,72,natural
434,의자가 딱딱해 오래 앉기 힘들다 마음에 오래 남는다,10,45,31,25,uncomfortable
435,요즘 좋은 소식을 들으니 마음이 밝다 마음에 오래 남는다,65,80,100,88,happy
436,어제 잔잔한 음악이 흐르는 밤이 설렌다 마음에 오래 남는다,286,89,92,60,romantic
437,오늘따라 연인이 더 사랑스럽다 그래서 마음이 깊다,277,87,88,75,romantic
438,새벽까지 깨어 있어 머리가 무겁다 잊기 힘들다,218,37,21,37,sleepy
439,가끔 밤공기를 마시며 걷자 차분해졌다,15,57,47,48,calm
440,오늘 몸이 가벼워 에너지가 넘친다 다시 생각난다,61,95,96,97,energetic
441,오늘 오늘 하루에 감사하다 그래서 마음이 깊다,81,69,82,89,grateful
442,어제 가족과 함께 있으니 포근하다,40,92,80,58,warm
443,오늘 운동을 마치니 힘이 솟는다 잊기 힘들다,79,98,98,96,energetic
444,몸이 축 처져 아무것도 하기 싫다 마음에 오래 남는다,32,44,39,41,tired
445,요즘 좋은 소식을 들으니 마음이 밝다,65,96,95,90,happy
446,요즘 흙냄새가 코끝을 스친다 다시 생각난다,54,44,88,80,natural
447,가끔 억울한 말을 들어 속이 끓는다 잊기 힘들다,359,99,82,81,angry
448,가끔 회의가 길어져서 짜증이 났다 다시 생각난다,6,98,72,80,angry
449,어제 손을 잡으니 온기가 전해진다 다시 생각난다,18,82,86,70,warm
450,가끔 혼자 있는 시간이 길어져 외롭다 그래서 마음이 깊다,242,53,40,31,lonely
451,요즘 연구에 몰두하니 시간 가는 줄 모른다,191,84,73,65,focused
452,요즘 생각이 정리되어 선명하다 마음에 오래 남는다,186,72,74,64,focused
453,요즘 기다리는 동안 손이 떨린다 마음에 오래 남는다,187,61,52,60,anxious
454,어제 오늘따라 연인이 더 사랑스럽다 다시 생각난다,280,100,87,75,romantic
455,어제 빈 방에 있으니 쓸쓸하다,240,51,25,29,lonely
456,봄바람이 부는 길에서 손을 잡으니 행복하다,269,96,90,64,romantic
457,요즘 조용히 책을 읽으니 평온하다 다시 생각난다,18,67,40,63,calm
458,가끔 도움을 준 친구에게 고마움이 든다 다시 생각난다,90,73,97,86,grateful
459,오늘 오늘 하루에 감사하다 잊기 힘들다,109,61,98,85,grateful
460,오늘 운동을 마치니 힘이 솟는다 마음에 오래 남는다,65,99,97,95,energetic
461,어제 가족과 함께 저녁을 먹으니 행복하다 잊기 힘들다,64,80,95,93,happy
462,어제 마음이 무겁고 울적하다 다시 생각난다,234,50,43,46,sad
463,가끔 마음속이 공허하다 마음에 오래 남는다,240,61,29,44,lonely
464,요즘 마음이 무겁고 울적하다,213,74,43,54,sad
465,어제 새 신발이 발을 조여 불편하다 그래서 마음이 깊다,26,57,25,26,uncomfortable
466,어제 책을 읽다 그대로 잠이 들었다 잊기 힘들다,228,39,28,25,sleepy
467,오늘 몸이 가벼워 에너지가 넘친다 마음에 오래 남는다,84,100,100,95,energetic
468,마음속이 공허하다 다시 생각난다,210,66,45,25,lonely
469,공기가 답답해 머리가 무겁다 그래서 마음이 깊다,10,55,21,39,uncomfortable
470,요즘 시험을 앞두고 집중이 잘 된다 그래서 마음이 깊다,190,85,64,67,focused
471,요즘 주변 소음이 거슬려 집중이 안 된다,26,50,24,45,uncomfortable
472,요즘 운동을 마치니 힘이 솟는다 그래서 마음이 깊다,69,100,100,99,energetic
473,어제 사람들이 떠나간 거리가 적막하다 다시 생각난다,212,58,42,26,lonely
474,조용히 책을 읽으니 평온하다 다시 생각난다,61,49,50,56,calm
475,햇살이 나뭇잎 사이로 스며든다 잊기 힘들다,44,45,91,86,natural
476,오늘 봄바람이 부는 길에서 손을 잡으니 행복하다 잊기 힘들다,269,87,90,65,romantic
477,밤새 잠을 설쳐 눈이 무겁다 다시 생각난다,205,41,25,37,sleepy
478,오늘 좋은 소식을 들으니 마음이 밝다 다시 생각난다,77,96,92,80,happy
479,어제 공기가 답답해 머리가 무겁다 그래서 마음이 깊다,356,52,32,40,uncomfortable
480,요즘 밤새 잠을 설쳐 눈이 무겁다 그래서 마음이 깊다,225,41,18,22,sleepy
481,오늘 별빛이 가득한 저녁이 낭만적이다 마음에 오래 남는다,289,100,94,71,romantic
482,어제 작은 선물이 마음을 따뜻하게 했다,70,79,83,87,grateful
483,오늘 오늘 사무실에서 너무 많은 일을 했다 마음에 오래 남는다,24,55,54,47,tired
484,오늘 빈 방에 있으니 쓸쓸하다 다시 생각난다,228,69,39,30,lonely
485,어제 연구에 몰두하니 시간 가는 줄 모른다 잊기 힘들다,206,79,62,71,focused
486,어제 봄 햇살을 맞으니 마음이 따뜻하다 그래서 마음이 깊다,67,94,89,88,happy
487,가끔 별빛이 가득한 저녁이 낭만적이다 그래서 마음이 깊다,267,89,76,62,romantic
488,긴장감이 풀리자 피로가 몰려왔다,43,40,48,31,tired
489,어제 마음이 무겁고 울적하다 잊기 힘들다,232,51,33,46,sad
490,가족과 함께 저녁을 먹으니 행복하다,68,85,100,91,happy
491,가끔 빈 방에 있으니 쓸쓸하다 마음에 오래 남는다,213,65,43,30,lonely
492,오늘 오늘 사무실에서 너무 많은 일을 했다,25,41,47,46,tired
493,오늘 아침 공기를 마시며 달리니 상쾌하다 잊기 힘들다,58,100,98,92,energetic
494,어제 운동을 마치니 힘이 솟는다 다시 생각난다,73,96,100,95,energetic
495,오늘 겨울 아침 담요 속이 따뜻하다,20,87,72,74,warm
496,요즘 밤새 잠을 설쳐 눈이 무겁다 잊기 힘들다,232,26,22,20,sleepy
497,어제 가족과 함께 저녁을 먹으니 행복하다 다시 생각난다,63,94,100,88,happy
498,오늘 말할 사람이 없어 허전하다 그래서 마음이 깊다,210,67,36,25,lonely
499,요즘 좋은 음악을 들으니 기운이 난다,71,100,95,99,energetic
500,어제 주변 소음이 거슬려 집중이 안 된다 다시 생각난다,360,58,27,43,uncomfortable
501,요즘 친구들과 함께 웃으며 대화하니 즐겁다 잊기 힘들다,50,94,96,94,happy
502,오늘 기다리는 동안 손이 떨린다 다시 생각난다,192,67,55,53,anxious
503,어제 햇살이 비추니 마음이 따뜻하다,15,87,82,71,warm
504,오늘 회의가 길어져서 짜증이 났다 잊기 힘들다,15,100,87,74,angry
505,어제 새벽까지 깨어 있어 머리가 무겁다 다시 생각난다,225,44,29,40,sleepy
506,어제 주변 소음이 거슬려 집중이 안 된다 그래서 마음이 깊다,23,57,32,33,uncomfortable
507,가끔 따뜻한 국을 먹으니 몸이 풀린다,28,94,84,66,warm
508,가끔 숲길을 걷자 마음이 맑아졌다 마음에 오래 남는다,62,39,91,74,natural
509,요즘 공기가 답답해 머리가 무겁다,359,51,32,25,uncomfortable
510,좋은 음악을 들으니 기운이 난다 다시 생각난다,56,98,95,94,energetic
511,오늘 좋은 음악을 들으니 기운이 난다 잊기 힘들다,50,100,97,100,energetic
512,어제 앞일을 생각하니 마음이 조급하다 그래서 마음이 깊다,216,79,50,55,anxious
513,오늘 빈 방에 있으니 쓸쓸하다 그래서 마음이 깊다,233,64,41,32,lonely
514,요즘 조용히 책을 읽으니 평온하다 그래서 마음이 깊다,63,62,57,48,calm
515,오늘 회의가 길어져서 짜증이 났다 다시 생각난다,10,100,72,73,angry
516,요즘 버스가 그냥 지나가 화가 났다,14,100,77,79,angry
517,요즘 가족과 함께 있으니 포근하다 마음에 오래 남는다,38,91,81,68,warm
518,어제 흙냄새가 코끝을 스친다 마음에 오래 남는다,56,52,92,88,natural
519,오늘 전화벨 소리에 가슴이 철렁한다 그래서 마음이 깊다,209,80,48,49,anxious
520,혼자 남겨진 듯한 기분이 든다 그래서 마음이 깊다,214,50,30,49,sad
521,억울한 말을 들어 속이 끓는다,4,100,88,71,angry
522,어제 햇살이 비추니 마음이 따뜻하다 다시 생각난다,44,86,83,68,warm
523,조용히 책을 읽으니 평온하다 마음에 오래 남는다,19,65,50,49,calm
524,요즘 좋은 소식을 들으니 마음이 밝다 다시 생각난다,58,86,89,80,happy
525,요즘 아이들 웃음소리에 마음이 잔잔하다,56,62,41,53,calm
526,어제 조용한 방에서 글을 쓰다 보니 몰입한다,212,85,68,74,focused
527,흙냄새가 코끝을 스친다,40,47,80,88,natural
528,가끔 혼자 있는 시간이 길어져 외롭다 마음에 오래 남는다,246,62,38,40,lonely
529,요즘 생각이 정리되어 선명하다 다시 생각난다,215,76,63,61,focused
530,요즘 밤공기를 마시며 걷자 차분해졌다 마음에 오래 남는다,48,63,49,45,calm
531,어제 잊고 싶은 기억이 떠올랐다 다시 생각난다,226,50,30,47,sad
532,친구들과 함께 웃으며 대화하니 즐겁다 그래서 마음이 깊다,77,93,100,95,happy
533,어제 일을 마치고 집에 오니 지쳐 쓰러질 것 같다,10,44,50,40,tired
534,조용한 방에서 글을 쓰다 보니 몰입한다 다시 생각난다,202,85,74,80,focused
535,가끔 기대가 무너져 허탈하다 다시 생각난다,206,57,30,33,sad
536,파도 소리가 마음을 차분하게 한다 잊기 힘들다,58,39,93,84,natural
537,가끔 봄바람이 부는 길에서 손을 잡으니 행복하다 그래서 마음이 깊다,290,88,80,61,romantic
538,요즘 오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 마음에 오래 남는다,56,87,88,89,happy
539,요즘 약속을 지키지 않아 화가 난다 잊기 힘들다,12,100,87,82,angry
540,요즘 봄바람이 부는 길에서 손을 잡으니 행복하다 그래서 마음이 깊다,295,88,85,79,romantic
541,요즘 주변 소음이 거슬려 집중이 안 된다 다시 생각난다,12,46,23,30,uncomfortable
542,사람들이 떠나간 거리가 적막하다 다시 생각난다,212,68,36,45,lonely
543,어제 억울한 말을 들어 속이 끓는다 그래서 마음이 깊다,6,96,88,74,angry
544,오늘 가족과 함께 저녁을 먹으니 행복하다,67,81,100,82,happy
545,봄바람이 부는 길에서 손을 잡으니 행복하다 마음에 오래 남는다,283,97,83,68,romantic
546,가끔 예상치 못한 상황에 긴장된다 마음에 오래 남는다,197,67,64,49,anxious
547,어제 잊고 싶은 기억이 떠올랐다 그래서 마음이 깊다,220,62,43,34,sad
548,어제 몸이 가벼워 에너지가 넘친다 다시 생각난다,59,98,99,97,energetic
549,별빛이 가득한 저녁이 낭만적이다 그래서 마음이 깊다,277,100,75,75,romantic
550,가끔 혼자 남겨진 듯한 기분이 든다 마음에 오래 남는다,217,54,34,46,sad
551,요즘 책을 읽다 그대로 잠이 들었다 마음에 오래 남는다,203,27,21,27,sleepy
552,요즘 호수 위의 달빛이 고요하다,53,66,46,48,calm
553,어제 혼자 있는 시간이 길어져 외롭다 마음에 오래 남는다,215,59,41,31,lonely
554,마음이 무겁고 울적하다,236,53,34,45,sad
555,어제 조용히 책을 읽으니 평온하다 다시 생각난다,34,40,46,52,calm
556,오늘 점심을 먹고 나니 졸음이 쏟아진다,204,27,22,33,sleepy
557,요즘 작은 선물이 마음을 따뜻하게 했다 그래서 마음이 깊다,102,79,97,92,grateful
558,어제 마음이 무겁고 울적하다,235,50,48,53,sad
559,요즘 일을 마치고 집에 오니 지쳐 쓰러질 것 같다,48,40,41,37,tired
560,가끔 혼자 있는 시간이 길어져 외롭다 다시 생각난다,219,63,42,30,lonely
561,요즘 촛불 불빛 속 대화가 따뜻하다 다시 생각난다,270,91,83,77,romantic
562,오늘 아침에 눈을 뜨자마자 기분이 상쾌했다 잊기 힘들다,79,82,98,82,happy
563,가끔 손을 잡으니 온기가 전해진다 마음에 오래 남는다,17,77,77,55,warm
564,요즘 가족과 함께 있으니 포근하다,36,78,90,57,warm
565,가끔 버스가 그냥 지나가 화가 났다 다시 생각난다,354,100,88,84,angry
566,어제 봄바람이 부는 길에서 손을 잡으니 행복하다 그래서 마음이 깊다,285,98,94,65,romantic
567,가끔 봄 햇살을 맞으니 마음이 따뜻하다 잊기 힘들다,75,80,99,82,happy
568,오늘 연구에 몰두하니 시간 가는 줄 모른다 마음에 오래 남는다,195,85,78,64,focused
569,요즘 억울한 말을 들어 속이 끓는다 다시 생각난다,352,100,78,70,angry
570,요즘 눈이 따가워 집중하기 어렵다 잊기 힘들다,3,50,32,36,uncomfortable
571,요즘 혼자 남겨진 듯한 기분이 든다 그래서 마음이 깊다,230,59,38,51,sad
572,운동을 마치니 힘이 솟는다 마음에 오래 남는다,79,100,97,100,energetic
573,오늘 새로운 도전을 하니 활력이 돈다,80,100,96,90,energetic
574,잊고 싶은 기억이 떠올랐다 마음에 오래 남는다,210,50,47,36,sad
575,오늘 손을 잡으니 온기가 전해진다 마음에 오래 남는다,40,87,78,74,warm
576,오늘 하루가 너무 힘들었다,215,65,46,32,sad
577,오늘 응원의 말이 큰 힘이 된다,88,72,90,81,grateful
578,어제 불합리한 상황이 반복되어 참기 어렵다 그래서 마음이 깊다,355,100,90,79,angry
579,연구에 몰두하니 시간 가는 줄 모른다 다시 생각난다,186,90,63,77,focused
580,파도 소리가 마음을 차분하게 한다,66,41,88,73,natural
581,가끔 새로운 도전을 하니 활력이 돈다 마음에 오래 남는다,75,100,100,92,energetic
582,가끔 말할 사람이 없어 허전하다 다시 생각난다,234,58,38,30,lonely
583,오늘 전화벨 소리에 가슴이 철렁한다 마음에 오래 남는다,185,62,65,49,anxious
584,요즘 새 신발이 발을 조여 불편하다 마음에 오래 남는다,19,45,29,42,uncomfortable
585,요즘 운동을 마치니 힘이 솟는다 마음에 오래 남는다,53,95,100,92,energetic
586,오늘 별빛이 가득한 저녁이 낭만적이다 그래서 마음이 깊다,276,100,94,75,romantic
587,어제 긴 하루가 끝나 몸이 나른하다 잊기 힘들다,231,41,21,31,sleepy
588,요즘 새 신발이 발을 조여 불편하다,29,57,31,37,uncomfortable
589,어제 밤새 잠을 설쳐 눈이 무겁다 다시 생각난다,221,32,24,34,sleepy
590,오늘 책을 읽다 그대로 잠이 들었다,216,28,22,23,sleepy
591,가끔 운동을 마치니 힘이 솟는다 잊기 힘들다,57,100,98,90,energetic
592,오늘 생각이 정리되어 선명하다 그래서 마음이 깊다,215,87,71,75,focused
593,밤공기를 마시며 걷자 차분해졌다,42,63,48,47,calm
594,가끔 긴 하루가 끝나 몸이 나른하다 마음에 오래 남는다,185,43,27,39,sleepy
595,요즘 버스가 그냥 지나가 화가 났다 잊기 힘들다,14,100,85,72,angry
596,요즘 응원의 말이 큰 힘이 된다 마음에 오래 남는다,81,75,88,90,grateful
597,어제 아침 공기를 마시며 달리니 상쾌하다 다시 생각난다,82,100,100,100,energetic
598,오늘 명상 속에서 마음이 안정된다 마음에 오래 남는다,18,64,46,47,calm
599,요즘 햇살이 나뭇잎 사이로 스며든다,59,40,93,80,natural
600,가끔 흙냄새가 코끝을 스친다 잊기 힘들다,51,44,89,84,natural
601,가끔 사람들이 떠나간 거리가 적막하다 그래서 마음이 깊다,236,55,26,33,lonely
602,어제 손을 잡으니 온기가 전해진다 잊기 힘들다,23,80,90,55,warm
603,가끔 손을 잡으니 온기가 전해진다 잊기 힘들다,43,79,72,63,warm
604,오늘 오늘 하루가 너무 힘들었다,203,48,37,54,sad
605,어제 일을 마치고 집에 오니 지쳐 쓰러질 것 같다 마음에 오래 남는다,10,49,43,42,tired
606,가끔 혼자 있는 시간이 길어져 외롭다,223,69,40,29,lonely
607,어제 연구에 몰두하니 시간 가는 줄 모른다 그래서 마음이 깊다,214,72,67,79,focused
608,요즘 가족의 배려가 감사하다 마음에 오래 남는다,106,62,97,91,grateful
609,가끔 겨울 아침 담요 속이 따뜻하다 다시 생각난다,29,82,82,60,warm
610,가끔 조용한 방에서 글을 쓰다 보니 몰입한다,185,79,78,62,focused
611,가끔 혼자 남겨진 듯한 기분이 든다,230,57,31,28,sad
612,혼자 있는 시간이 길어져 외롭다 다시 생각난다,227,54,30,32,lonely
613,가끔 내일 발표가 걱정되어 불안하다,188,63,59,42,anxious
614,어제 친구들과 함께 웃으며 대화하니 즐겁다 마음에 오래 남는다,67,81,89,91,happy
615,오늘 약속을 지키지 않아 화가 난다,360,100,82,80,angry
616,오늘 기대가 무너져 허탈하다 다시 생각난다,202,69,40,48,sad
617,요즘 기다리는 동안 손이 떨린다,199,63,46,56,anxious
618,어제 점심을 먹고 나니 졸음이 쏟아진다 그래서 마음이 깊다,228,28,27,40,sleepy
619,가끔 주변 소음이 거슬려 집중이 안 된다 그래서 마음이 깊다,18,47,29,44,uncomfortable
620,오늘 명상 속에서 마음이 안정된다 그래서 마음이 깊다,48,70,56,48,calm
621,파도 소리가 마음을 차분하게 한다 마음에 오래 남는다,53,38,81,86,natural
622,요즘 책을 읽다 그대로 잠이 들었다 잊기 힘들다,221,36,30,22,sleepy
623,가끔 햇살이 나뭇잎 사이로 스며든다 그래서 마음이 깊다,54,41,92,84,natural
624,요즘 빈 방에 있으니 쓸쓸하다 잊기 힘들다,232,53,35,31,lonely
625,오늘 좋은 소식을 들으니 마음이 밝다 잊기 힘들다,68,87,91,94,happy
626,오늘 회의가 길어져서 짜증이 났다 그래서 마음이 깊다,9,96,74,77,angry
627,책을 읽다 그대로 잠이 들었다,196,29,21,38,sleepy
628,어제 앞일을 생각하니 마음이 조급하다 다시 생각난다,184,64,46,55,anxious
629,오늘 기대가 무너져 허탈하다 잊기 힘들다,236,63,50,33,sad
630,가끔 촛불 불빛 속 대화가 따뜻하다 잊기 힘들다,269,97,84,76,romantic
631,어제 몸이 축 처져 아무것도 하기 싫다 그래서 마음이 깊다,41,57,39,39,tired
